SKMeans_Cluster,Avg. Confidence_CI_Lower,Response Time(s)_CI_Lower,CPU Consumption(%)_CI_Lower,Detection boxes_CI_Lower,Avg. Confidence_CI_Upper,Response Time(s)_CI_Upper,CPU Consumption(%)_CI_Upper,Detection boxes_CI_Upper,Avg. Confidence_small_CI_Lower,Avg. Confidence_small_CI_Upper,Response Time(s)_small_CI_Lower,Response Time(s)_small_CI_Upper,CPU Consumption(%)_small_CI_Lower,CPU Consumption(%)_small_CI_Upper,Detection boxes_small_CI_Lower,Detection boxes_small_CI_Upper,Avg. Confidence_medium_CI_Lower,Avg. Confidence_medium_CI_Upper,Response Time(s)_medium_CI_Lower,Response Time(s)_medium_CI_Upper,CPU Consumption(%)_medium_CI_Lower,CPU Consumption(%)_medium_CI_Upper,Detection boxes_medium_CI_Lower,Detection boxes_medium_CI_Upper,Avg. Confidence_large_CI_Lower,Avg. Confidence_large_CI_Upper,Response Time(s)_large_CI_Lower,Response Time(s)_large_CI_Upper,CPU Consumption(%)_large_CI_Lower,CPU Consumption(%)_large_CI_Upper,Detection boxes_large_CI_Lower,Detection boxes_large_CI_Upper,Avg. Confidence_xlarge_CI_Lower,Avg. Confidence_xlarge_CI_Upper,Response Time(s)_xlarge_CI_Lower,Response Time(s)_xlarge_CI_Upper,CPU Consumption(%)_xlarge_CI_Lower,CPU Consumption(%)_xlarge_CI_Upper,Detection boxes_xlarge_CI_Lower,Detection boxes_xlarge_CI_Upper
1,0.4545769142602526,0.03784307700530478,31.839954186979405,3.986259404120494,0.45528425406862116,0.03785324992245003,31.857053840264584,3.999632106460873,0.5620148170958995,0.5626212819067761,0.0697776114698215,0.06980665269948033,40.33001795603873,40.34334618893817,5.204990710395108,5.221182969974632,0.6155381523136588,0.6161244813521157,0.13325110272893023,0.13329799724674476,44.03743515476476,44.04478328357141,5.862257838738684,5.880383854280045,0.6456978142227131,0.6462743886476346,0.2610262142705618,0.2611230243575093,48.7061306280309,48.71182120850522,6.19220370350179,6.211347743834625,0.665311239091604,0.6658773850874279,0.46448045227207124,0.46466274646302963,51.69380600569419,51.70140197289982,6.338341448197698,6.357839529666568
0,0.48095234459546277,0.03138436950081375,31.28525793286709,4.086208100264541,0.48127467214874764,0.03138667642090641,31.29301927976072,4.09222157142276,0.5752587677043376,0.5755398926011065,0.06352470947041931,0.06353332223055065,40.09824043943682,40.10443547991758,5.319647754352619,5.327146662491478,0.6221014290763793,0.622370186358786,0.1185496854092449,0.1185591614219724,43.31524708885439,43.31897208418664,6.033966693417289,6.042473124683282,0.6515624611559467,0.65182615972043,0.2307999118656305,0.23081911502499328,48.31389365889945,48.316634953460245,6.375682015543045,6.384668114572877,0.668357140482134,0.6686150382629701,0.4052815746352713,0.4053239775030984,50.86605315223308,50.86902031726197,6.570404602510493,6.579662426903591
