SKMeans_Cluster,Avg. Confidence_CI_Lower,Response Time(s)_CI_Lower,CPU Consumption(%)_CI_Lower,Detection boxes_CI_Lower,Avg. Confidence_CI_Upper,Response Time(s)_CI_Upper,CPU Consumption(%)_CI_Upper,Detection boxes_CI_Upper,Avg. Confidence_nano_CI_Lower,Avg. Confidence_nano_CI_Upper,Response Time(s)_nano_CI_Lower,Response Time(s)_nano_CI_Upper,CPU Consumption(%)_nano_CI_Lower,CPU Consumption(%)_nano_CI_Upper,Detection boxes_nano_CI_Lower,Detection boxes_nano_CI_Upper,Avg. Confidence_small_CI_Lower,Avg. Confidence_small_CI_Upper,Response Time(s)_small_CI_Lower,Response Time(s)_small_CI_Upper,CPU Consumption(%)_small_CI_Lower,CPU Consumption(%)_small_CI_Upper,Detection boxes_small_CI_Lower,Detection boxes_small_CI_Upper,Avg. Confidence_medium_CI_Lower,Avg. Confidence_medium_CI_Upper,Response Time(s)_medium_CI_Lower,Response Time(s)_medium_CI_Upper,CPU Consumption(%)_medium_CI_Lower,CPU Consumption(%)_medium_CI_Upper,Detection boxes_medium_CI_Lower,Detection boxes_medium_CI_Upper,Avg. Confidence_large_CI_Lower,Avg. Confidence_large_CI_Upper,Response Time(s)_large_CI_Lower,Response Time(s)_large_CI_Upper,CPU Consumption(%)_large_CI_Lower,CPU Consumption(%)_large_CI_Upper,Detection boxes_large_CI_Lower,Detection boxes_large_CI_Upper
0,0.6671462383463473,0.40640750027821726,50.89064514292512,6.552515363507628,0.667391359675799,0.40644195070490585,50.89331845713987,6.561211219123474,0.4773890646323287,0.47769501206753423,0.03203834317322227,0.0320416168982776,31.300436284646477,31.307795486368217,4.083760756540578,4.089463934129618,0.5734724625371573,0.5737386524429945,0.06361381710895353,0.06362192911292822,40.04631377614329,40.05213783376455,5.316399888999754,5.3234775397905505,0.6206553783892805,0.6209102993505806,0.1189518309699131,0.11896064157924302,43.347072733321816,43.35053852094381,6.023851958935675,6.031862227288992,0.6499155719337042,0.6501658330852156,0.23159860930822648,0.23161644048632749,48.32739080932668,48.32997158824046,6.363306376259589,6.3717494539978565
1,0.6770790994292701,0.5428734185560337,52.669310259664435,6.220030512597523,0.677873646492938,0.5431261422971659,52.68671232502816,6.2504839165116355,0.46133110831667906,0.4623590271914764,0.039201193261332805,0.03921839895949531,32.51694025766308,32.54184267834697,3.8660997358941884,3.8860959981083214,0.5654613884364796,0.5663385613753147,0.07846042069783134,0.07850202597720003,41.4021854930572,41.422720404056975,5.073334157881179,5.0979330943145555,0.624930269018512,0.6257720961006848,0.1510602145356495,0.15111763364502806,44.75040970833976,44.761698196302646,5.733894474296617,5.761714057698363,0.6589048359736394,0.6597281853563479,0.29802304773624,0.29814037133527815,49.14538802071597,49.15335727413975,6.075790751519736,6.106141494402473
