SKMeans_Cluster,Avg. Confidence_CI_Lower,Response Time(s)_CI_Lower,CPU Consumption(%)_CI_Lower,Detection boxes_CI_Lower,Avg. Confidence_CI_Upper,Response Time(s)_CI_Upper,CPU Consumption(%)_CI_Upper,Detection boxes_CI_Upper,Avg. Confidence_nano_CI_Lower,Avg. Confidence_nano_CI_Upper,Response Time(s)_nano_CI_Lower,Response Time(s)_nano_CI_Upper,CPU Consumption(%)_nano_CI_Lower,CPU Consumption(%)_nano_CI_Upper,Detection boxes_nano_CI_Lower,Detection boxes_nano_CI_Upper,Avg. Confidence_small_CI_Lower,Avg. Confidence_small_CI_Upper,Response Time(s)_small_CI_Lower,Response Time(s)_small_CI_Upper,CPU Consumption(%)_small_CI_Lower,CPU Consumption(%)_small_CI_Upper,Detection boxes_small_CI_Lower,Detection boxes_small_CI_Upper,Avg. Confidence_medium_CI_Lower,Avg. Confidence_medium_CI_Upper,Response Time(s)_medium_CI_Lower,Response Time(s)_medium_CI_Upper,CPU Consumption(%)_medium_CI_Lower,CPU Consumption(%)_medium_CI_Upper,Detection boxes_medium_CI_Lower,Detection boxes_medium_CI_Upper,Avg. Confidence_xlarge_CI_Lower,Avg. Confidence_xlarge_CI_Upper,Response Time(s)_xlarge_CI_Lower,Response Time(s)_xlarge_CI_Upper,CPU Consumption(%)_xlarge_CI_Lower,CPU Consumption(%)_xlarge_CI_Upper,Detection boxes_xlarge_CI_Lower,Detection boxes_xlarge_CI_Upper
0,0.6500720881215194,0.2314807270900466,48.309356065177404,6.375978467649146,0.650321430375604,0.23149812680463186,48.31187923301794,6.384425442048846,0.4772451202668785,0.4775502080599464,0.03204782939931768,0.0320511072182852,31.30675931921042,31.31410164619846,4.087917266434638,4.093611028040487,0.5734420823602243,0.573707112639429,0.06357935030682207,0.0635874075553218,40.02998172116272,40.035794557229956,5.324216055630927,5.331282246007357,0.6206091939877376,0.6208633633059748,0.11892610581392196,0.11893480875963908,43.349001094982626,43.352456954327636,6.034332990621734,6.042335909717939,0.6671248626618271,0.667369010896876,0.40734544118042876,0.40738515936951697,50.965831552856095,50.96872028761343,6.566139029990355,6.574836545950676
1,0.6572448120283805,0.3042016881186718,49.46071348561217,5.873941493296579,0.6581094235807226,0.3042815180392933,49.47114729082693,5.9038362844812,0.4623532624641876,0.4634176545371509,0.03954395702331209,0.03956060120961963,32.5071421645361,32.53275074041705,3.7917002268969573,3.812048099742936,0.5653667528067486,0.5662984841410424,0.07995729062403739,0.07999409491813128,41.73004248674263,41.75061347041934,4.944333832534847,4.969320785939049,0.6258951159550592,0.6267675272845659,0.15359131546383128,0.1536348425013628,44.81658007322511,44.828199043240744,5.563354042457884,5.591264431437698,0.6780573277309521,0.6788951816398645,0.5384184262306948,0.5386184546260655,51.7012049549574,51.7128512699422,6.001403600227826,6.031394257871236
