SKMeans_Cluster,Avg. Confidence_CI_Lower,Response Time(s)_CI_Lower,CPU Consumption(%)_CI_Lower,Detection boxes_CI_Lower,Avg. Confidence_CI_Upper,Response Time(s)_CI_Upper,CPU Consumption(%)_CI_Upper,Detection boxes_CI_Upper,Avg. Confidence_nano_CI_Lower,Avg. Confidence_nano_CI_Upper,Response Time(s)_nano_CI_Lower,Response Time(s)_nano_CI_Upper,CPU Consumption(%)_nano_CI_Lower,CPU Consumption(%)_nano_CI_Upper,Detection boxes_nano_CI_Lower,Detection boxes_nano_CI_Upper,Avg. Confidence_medium_CI_Lower,Avg. Confidence_medium_CI_Upper,Response Time(s)_medium_CI_Lower,Response Time(s)_medium_CI_Upper,CPU Consumption(%)_medium_CI_Lower,CPU Consumption(%)_medium_CI_Upper,Detection boxes_medium_CI_Lower,Detection boxes_medium_CI_Upper,Avg. Confidence_large_CI_Lower,Avg. Confidence_large_CI_Upper,Response Time(s)_large_CI_Lower,Response Time(s)_large_CI_Upper,CPU Consumption(%)_large_CI_Lower,CPU Consumption(%)_large_CI_Upper,Detection boxes_large_CI_Lower,Detection boxes_large_CI_Upper,Avg. Confidence_xlarge_CI_Lower,Avg. Confidence_xlarge_CI_Upper,Response Time(s)_xlarge_CI_Lower,Response Time(s)_xlarge_CI_Upper,CPU Consumption(%)_xlarge_CI_Lower,CPU Consumption(%)_xlarge_CI_Upper,Detection boxes_xlarge_CI_Lower,Detection boxes_xlarge_CI_Upper
1,0.5744565127871113,0.06154371309700919,39.36142459490557,5.297573618912772,0.5747447480067986,0.06154914225916262,39.36718334419177,5.305199627416755,0.4789004310208912,0.4792318381471349,0.0320123981362373,0.03201605863374639,31.292417661625503,31.300426275296733,4.064737639175811,4.070879544075956,0.621050208335005,0.6213259775268763,0.11846005590598989,0.11846977769923035,43.31780053480529,43.321585000811886,6.007887592665087,6.016527850510553,0.6502083908961556,0.650478951083181,0.23055054817179213,0.23057018320395553,48.27651423958625,48.27928238901626,6.349401993028766,6.358537104306742,0.667725734334568,0.6679903964430286,0.4060084268721621,0.4060534921055432,50.98781256271486,50.99098025947111,6.532778694746816,6.542153333529421
0,0.5668836228209934,0.07663651044513096,43.15670749975325,5.305588861109814,0.5674304592032554,0.07665556124701454,43.169976738517704,5.320663115695669,0.46604061640597094,0.466671672892922,0.0345440663807528,0.034555296824307816,31.738281414859514,31.75327367211993,4.082669969939277,4.094873519781333,0.6204837071111073,0.6210099907275854,0.1316404240016565,0.13168264189185958,43.93118924785324,43.93818344587369,5.985919376958414,6.002905082714754,0.6517247947398085,0.6522423447435862,0.2579673051110226,0.25805411608033224,48.798738533784224,48.80415023796062,6.318207271967337,6.33608898528095,0.668160895061918,0.6686684327187882,0.45377227525672803,0.4539393768255071,51.11148541311408,51.11759207766083,6.51472219550031,6.533248284204486
