Image,Avg. Confidence,Response Time(s),CPU Consumption(%),Detection boxes,SKMeans_Cluster
000000557744.jpg,0.863321,0.0569,40.4,1,0
000000249793.jpg,0.552049,0.05596,42.1,9,0
000000566535.jpg,0.756947,0.0568,39.1,1,0
000000236103.jpg,0.511765,0.06522,35.0,2,0
000000467523.jpg,0.48812,0.06161,32.6,3,0
000000372061.jpg,0.628374,0.05903,32.6,6,0
000000369182.jpg,0.513567,0.06208,30.1,4,0
000000375578.jpg,0.490706,0.06184,34.7,2,0
000000190533.jpg,0.353373,0.05634,35.3,4,0
000000230638.jpg,0.569436,0.06257,36.4,2,0
000000238541.jpg,0.517877,0.06284,42.6,9,0
000000417718.jpg,0.460536,0.05967,43.3,3,0
000000263363.jpg,0.503481,0.05823,38.3,3,0
000000473747.jpg,0.578949,0.06073,35.5,6,0
000000355157.jpg,0.774875,0.06647,34.0,1,0
000000059389.jpg,0.613231,0.06884,30.3,2,0
000000501717.jpg,0.644589,0.06602,34.3,10,0
000000023543.jpg,0.748459,0.0543,29.5,4,0
000000111977.jpg,0.767496,0.06849,36.1,10,0
000000544205.jpg,0.676233,0.06652,42.5,2,0
000000098712.jpg,0.638101,0.06308,43.1,2,0
000000053251.jpg,0.622727,0.062,31.5,13,0
000000349156.jpg,0.691142,0.06617,37.9,6,0
000000252834.jpg,0.788143,0.06223,35.2,2,0
000000464160.jpg,0.580311,0.08542,43.8,2,1
000000466896.jpg,0.617466,0.06765,44.4,2,0
000000059209.jpg,0.687535,0.0692,33.3,9,0
000000394250.jpg,0.731485,0.06269,32.2,2,0
000000172206.jpg,0.44881,0.06702,36.5,4,0
000000349179.jpg,0.736404,0.06666,36.8,2,0
000000218672.jpg,0.709858,0.05123,28.4,20,0
000000469991.jpg,0.560681,0.06601,34.0,10,0
000000307093.jpg,0.450239,0.06309,37.1,6,0
000000357473.jpg,0.460555,0.0636,36.1,4,0
000000243943.jpg,0.503558,0.06196,35.7,3,0
000000128676.jpg,0.61113,0.06206,38.0,2,0
000000394345.jpg,0.581625,0.06124,32.6,6,0
000000110987.jpg,0.463821,0.07936,36.3,7,1
000000333128.jpg,0.483963,0.06066,39.2,3,0
000000001653.jpg,0.678548,0.04646,32.9,2,0
000000226721.jpg,0.359337,0.06042,37.1,2,0
000000364924.jpg,0.878736,0.05814,42.9,2,0
000000212316.jpg,0.565686,0.06069,35.8,8,0
000000437146.jpg,0.450014,0.06277,39.6,9,0
000000388694.jpg,0.46482,0.06477,33.0,6,0
000000169329.jpg,0.464764,0.06384,38.5,30,0
000000363988.jpg,0.856488,0.06346,39.3,3,0
000000197333.jpg,0.446256,0.06987,38.1,3,1
000000470950.jpg,0.502085,0.05693,29.8,9,0
000000268263.jpg,0.613837,0.06479,35.2,3,0
000000155738.jpg,0.592125,0.0642,36.2,2,0
000000162258.jpg,0.918438,0.06475,38.3,1,0
000000074676.jpg,0.647808,0.06236,35.1,1,0
000000450351.jpg,0.699524,0.06582,32.3,5,0
000000036812.jpg,0.587903,0.06682,39.3,3,0
000000251594.jpg,0.702667,0.06787,40.0,2,0
000000186548.jpg,0.850389,0.06447,36.8,2,0
000000163805.jpg,0.667082,0.06415,30.9,14,0
000000102631.jpg,0.552012,0.06133,40.8,3,0
000000377895.jpg,0.344305,0.06293,41.0,14,0
000000155750.jpg,0.83803,0.06356,34.7,2,0
000000485405.jpg,0.42688,0.06201,36.1,1,0
000000059628.jpg,0.508132,0.05555,39.8,9,0
000000325129.jpg,0.689663,0.06103,33.0,3,0
000000438515.jpg,0.498703,0.06166,35.8,13,0
000000340357.jpg,0.613355,0.06404,31.9,9,0
000000430430.jpg,0.279485,0.06302,39.2,1,0
000000556664.jpg,0.866081,0.07053,43.6,2,1
000000096010.jpg,0.704658,0.06558,32.3,4,0
000000093658.jpg,0.836378,0.05751,32.2,1,0
000000107398.jpg,0.485762,0.05728,36.0,2,0
000000101422.jpg,0.835133,0.05214,39.0,7,0
000000069986.jpg,0.550934,0.05922,35.7,22,0
000000197631.jpg,0.526173,0.05861,37.8,17,0
000000480085.jpg,0.0,0.05984,41.9,0,0
000000298666.jpg,0.671494,0.06316,43.5,8,0
000000366696.jpg,0.498554,0.06527,42.1,5,0
000000575678.jpg,0.583484,0.066,38.2,7,0
000000004422.jpg,0.600257,0.06907,38.2,2,0
000000416481.jpg,0.715142,0.06603,34.3,11,0
000000144803.jpg,0.457102,0.07818,39.7,8,1
000000173840.jpg,0.741731,0.06101,33.3,3,0
000000564249.jpg,0.812399,0.05809,43.7,3,0
000000259247.jpg,0.546196,0.06472,33.7,8,0
000000484333.jpg,0.620268,0.06716,35.9,4,0
000000261493.jpg,0.752591,0.07017,40.5,2,1
000000276306.jpg,0.863374,0.07281,34.3,3,1
000000387312.jpg,0.661263,0.0666,38.5,2,0
000000231473.jpg,0.662892,0.06627,38.9,12,0
000000298962.jpg,0.479858,0.06391,37.0,28,0
000000424195.jpg,0.395744,0.06112,41.0,2,0
000000144572.jpg,0.364688,0.07505,35.8,19,1
000000182791.jpg,0.44981,0.06653,43.9,2,0
000000156927.jpg,0.415519,0.06819,45.0,13,0
000000003748.jpg,0.504445,0.06793,43.1,4,0
000000195236.jpg,0.472686,0.05787,36.3,5,0
000000335418.jpg,0.507527,0.06798,41.6,30,0
000000060355.jpg,0.508103,0.06392,43.1,1,0
000000499691.jpg,0.627516,0.06205,41.0,3,0
000000390349.jpg,0.809487,0.06371,43.9,2,0
000000330246.jpg,0.69918,0.05753,37.5,3,0
000000340408.jpg,0.661701,0.0582,35.9,9,0
000000039936.jpg,0.448817,0.05949,35.9,7,0
000000135581.jpg,0.320675,0.07332,44.9,1,1
000000444223.jpg,0.549927,0.05722,42.3,9,0
000000388628.jpg,0.915082,0.06016,37.8,1,0
000000173837.jpg,0.680256,0.06175,36.6,4,0
000000371297.jpg,0.480886,0.06426,38.6,1,0
000000297057.jpg,0.532579,0.05898,35.6,5,0
000000486068.jpg,0.405983,0.06311,32.6,2,0
000000513193.jpg,0.874575,0.06305,38.1,2,0
000000065401.jpg,0.470343,0.06545,29.5,2,0
000000191438.jpg,0.60126,0.05992,40.0,9,0
000000098955.jpg,0.556663,0.08169,35.8,1,1
000000274771.jpg,0.639323,0.07302,40.8,8,1
000000318898.jpg,0.591503,0.06314,36.6,17,0
000000272231.jpg,0.800686,0.06177,39.0,6,0
000000180372.jpg,0.0,0.06654,41.2,0,0
000000486103.jpg,0.711856,0.06113,43.4,3,0
000000505734.jpg,0.480456,0.06375,39.0,10,0
000000441336.jpg,0.519365,0.05789,33.3,2,0
000000130789.jpg,0.637641,0.06389,41.9,8,0
000000071764.jpg,0.514584,0.06454,33.3,19,0
000000165777.jpg,0.545659,0.07003,33.3,10,1
000000053073.jpg,0.771921,0.06115,34.8,1,0
000000427151.jpg,0.0,0.06658,32.7,0,0
000000006600.jpg,0.956419,0.06668,36.5,1,0
000000555036.jpg,0.539088,0.06429,34.4,13,0
000000229288.jpg,0.773339,0.06349,36.5,6,0
000000493116.jpg,0.843354,0.05599,46.5,3,0
000000527340.jpg,0.643135,0.05877,38.1,14,0
000000234606.jpg,0.787945,0.0563,30.9,1,0
000000101661.jpg,0.880636,0.05516,33.7,1,0
000000251117.jpg,0.583081,0.06721,36.8,13,0
000000126522.jpg,0.625178,0.06684,29.2,18,0
000000435320.jpg,0.563721,0.05989,33.0,28,0
000000211492.jpg,0.812935,0.06187,35.1,3,0
000000405059.jpg,0.607446,0.06277,38.8,1,0
000000478217.jpg,0.53683,0.06461,25.0,12,0
000000304304.jpg,0.501773,0.06205,42.9,4,0
000000511087.jpg,0.670949,0.08027,42.6,5,1
000000001444.jpg,0.542345,0.06832,39.3,4,0
000000085664.jpg,0.61833,0.08228,40.7,10,1
000000353570.jpg,0.455089,0.06883,41.5,5,0
000000098168.jpg,0.461373,0.06203,37.4,23,0
000000569673.jpg,0.610086,0.08136,39.7,5,1
000000050357.jpg,0.603704,0.06439,37.3,11,0
000000453893.jpg,0.86574,0.06366,40.0,3,0
000000385977.jpg,0.663202,0.06709,33.0,10,0
000000000106.jpg,0.319982,0.06158,40.6,1,0
000000026700.jpg,0.629685,0.06375,40.7,2,0
000000330843.jpg,0.49899,0.06421,41.3,2,0
000000436247.jpg,0.664422,0.07233,41.3,17,1
000000274166.jpg,0.459619,0.06575,35.8,14,0
000000196550.jpg,0.534766,0.05939,45.3,6,0
000000271486.jpg,0.596043,0.05858,36.0,6,0
000000102875.jpg,0.670392,0.05811,36.4,5,0
000000475751.jpg,0.42632,0.06181,38.6,3,0
000000079964.jpg,0.419796,0.05309,40.2,3,0
000000438474.jpg,0.897229,0.06563,40.9,3,0
000000086070.jpg,0.55793,0.06138,41.3,15,0
000000194389.jpg,0.0,0.06096,36.5,0,0
000000194389.jpg,0.0,0.06096,36.5,0,0
000000143220.jpg,0.0,0.06096,31.9,0,0
000000143220.jpg,0.0,0.06096,31.9,0,0
000000316548.jpg,0.0,0.07796,40.0,0,1
000000259236.jpg,0.591466,0.05649,38.9,20,0
000000262601.jpg,0.346092,0.09793,55.4,2,1
000000118509.jpg,0.559942,0.07949,44.3,5,1
000000071570.jpg,0.921167,0.06719,46.8,1,0
000000559182.jpg,0.572454,0.07054,46.1,13,1
000000287468.jpg,0.546156,0.0911,46.9,3,1
000000531257.jpg,0.609397,0.09008,47.1,13,1
000000505741.jpg,0.709668,0.07884,47.2,1,1
000000483631.jpg,0.912414,0.071,42.6,2,1
000000059900.jpg,0.787245,0.05875,33.0,7,0
000000400280.jpg,0.629079,0.06033,34.4,7,0
000000259506.jpg,0.639056,0.0567,43.3,3,0
000000452032.jpg,0.582538,0.06437,38.9,22,0
000000512235.jpg,0.470795,0.0593,40.4,2,0
000000112367.jpg,0.901715,0.05888,34.1,3,0
000000085628.jpg,0.643547,0.07916,34.1,1,1
000000393763.jpg,0.831383,0.05923,45.8,4,0
000000569690.jpg,0.57341,0.05908,35.8,3,0
000000133475.jpg,0.688179,0.05864,41.4,3,0
000000507497.jpg,0.632442,0.04912,39.0,21,0
000000190743.jpg,0.716734,0.06147,38.8,1,0
000000066963.jpg,0.722957,0.05964,43.1,6,0
000000100648.jpg,0.597713,0.06014,35.9,2,0
000000204214.jpg,0.290987,0.07492,44.1,1,1
000000265548.jpg,0.414807,0.07845,40.2,1,1
000000183056.jpg,0.629483,0.06099,41.1,7,0
000000113170.jpg,0.656857,0.0604,37.4,8,0
000000003083.jpg,0.575012,0.07736,44.0,1,1
000000202534.jpg,0.555222,0.05987,39.6,3,0
000000337685.jpg,0.708816,0.05738,33.7,3,0
000000188609.jpg,0.700581,0.06415,41.0,8,0
000000577861.jpg,0.414015,0.06242,39.2,3,0
000000040080.jpg,0.530131,0.06453,41.3,8,0
000000519325.jpg,0.53692,0.06472,42.7,11,0
000000519297.jpg,0.494018,0.08014,36.7,2,1
000000357645.jpg,0.534514,0.05882,35.5,3,0
000000451558.jpg,0.558207,0.05871,40.6,11,0
000000085638.jpg,0.776059,0.05637,36.0,3,0
000000073758.jpg,0.563845,0.05798,36.0,13,0
000000525509.jpg,0.308537,0.06043,32.2,1,0
000000464664.jpg,0.852721,0.06167,44.1,5,0
000000179786.jpg,0.663746,0.06762,44.3,4,0
000000051360.jpg,0.951473,0.06867,43.9,1,0
000000183838.jpg,0.355327,0.06607,46.7,3,0
000000542577.jpg,0.555576,0.0649,47.4,4,0
000000059048.jpg,0.655305,0.06431,40.9,2,0
000000298035.jpg,0.552766,0.05745,36.3,2,0
000000389635.jpg,0.657645,0.05647,42.7,5,0
000000023788.jpg,0.695611,0.06014,34.1,3,0
000000034527.jpg,0.496017,0.05751,39.2,8,0
000000230826.jpg,0.725345,0.06091,38.4,1,0
000000229719.jpg,0.443626,0.06064,35.1,1,0
000000566977.jpg,0.814762,0.0577,36.0,2,0
000000542660.jpg,0.716386,0.05642,32.5,8,0
000000500371.jpg,0.0,0.07868,36.6,0,1
000000457036.jpg,0.717094,0.06997,41.7,7,1
000000064422.jpg,0.74745,0.05203,39.8,1,0
000000350456.jpg,0.651778,0.05854,35.9,2,0
000000067124.jpg,0.537357,0.05618,38.3,16,0
000000331920.jpg,0.869018,0.06015,35.8,2,0
000000017228.jpg,0.666407,0.05838,42.2,12,0
000000203125.jpg,0.753642,0.05892,34.8,3,0
000000304910.jpg,0.609681,0.06353,40.4,19,0
000000316896.jpg,0.555399,0.06291,35.4,2,0
000000053372.jpg,0.748698,0.05755,34.1,8,0
000000129360.jpg,0.682158,0.06066,34.8,7,0
000000219617.jpg,0.613588,0.06294,37.4,2,0
000000364864.jpg,0.486625,0.07003,42.0,8,1
000000111576.jpg,0.431431,0.05997,34.4,1,0
000000525583.jpg,0.749329,0.05909,42.0,2,0
000000372450.jpg,0.0,0.06433,34.3,0,0
000000372450.jpg,0.0,0.06433,34.3,0,0
000000372450.jpg,0.0,0.06433,34.3,0,0
000000567753.jpg,0.0,0.06433,37.7,0,0
000000567753.jpg,0.0,0.06433,37.7,0,0
000000567753.jpg,0.0,0.06433,37.7,0,0
000000294750.jpg,0.0,0.06433,35.0,0,0
000000294750.jpg,0.0,0.06433,35.0,0,0
000000294750.jpg,0.0,0.06433,35.0,0,0
000000447805.jpg,0.850456,0.08181,36.8,12,1
000000317957.jpg,0.666903,0.05908,35.8,3,0
000000428328.jpg,0.43132,0.06096,41.6,5,0
000000532422.jpg,0.668052,0.06292,39.4,2,0
000000144461.jpg,0.871074,0.0614,39.8,4,0
000000348807.jpg,0.467455,0.05699,33.3,5,0
000000404743.jpg,0.664826,0.05834,34.8,12,0
000000369108.jpg,0.554496,0.06289,40.2,3,0
000000348753.jpg,0.380849,0.06226,32.6,15,0
000000012588.jpg,0.426458,0.05776,46.1,2,0
000000295063.jpg,0.738113,0.06151,34.4,11,0
000000033662.jpg,0.472776,0.05599,40.2,14,0
000000218209.jpg,0.720492,0.05788,39.8,3,0
000000048675.jpg,0.282833,0.06003,38.8,1,0
000000493447.jpg,0.464894,0.05854,43.4,3,0
000000378597.jpg,0.777533,0.0575,37.6,1,0
000000460071.jpg,0.517672,0.06499,41.4,4,0
000000407085.jpg,0.610373,0.06474,38.7,2,0
000000178551.jpg,0.0,0.0555,39.3,0,0
000000473687.jpg,0.485179,0.06053,38.4,2,0
000000146639.jpg,0.653718,0.05951,38.0,3,0
000000319557.jpg,0.490164,0.06095,33.0,1,0
000000444996.jpg,0.0,0.06068,36.6,0,0
000000444996.jpg,0.0,0.06068,36.6,0,0
000000444996.jpg,0.0,0.06068,36.6,0,0
000000444996.jpg,0.0,0.06068,36.6,0,0
000000303952.jpg,0.0,0.06068,29.8,0,0
000000303952.jpg,0.0,0.06068,29.8,0,0
000000303952.jpg,0.0,0.06068,29.8,0,0
000000303952.jpg,0.0,0.06068,29.8,0,0
000000187459.jpg,0.0,0.06068,36.7,0,0
000000187459.jpg,0.0,0.06068,36.7,0,0
000000187459.jpg,0.0,0.06068,36.7,0,0
000000187459.jpg,0.0,0.06068,36.7,0,0
000000169037.jpg,0.0,0.06068,44.8,0,0
000000169037.jpg,0.0,0.06068,44.8,0,0
000000169037.jpg,0.0,0.06068,44.8,0,0
000000169037.jpg,0.0,0.06068,44.8,0,0
000000521507.jpg,0.841827,0.06454,30.2,1,0
000000227795.jpg,0.852831,0.05861,33.7,2,0
000000412840.jpg,0.751573,0.06627,40.4,2,0
000000407729.jpg,0.591613,0.05904,41.2,5,0
000000383487.jpg,0.579858,0.06222,35.2,4,0
000000569978.jpg,0.636029,0.05892,42.4,12,0
000000080607.jpg,0.54472,0.05845,32.6,2,0
000000038908.jpg,0.506962,0.0585,37.9,3,0
000000442409.jpg,0.677373,0.06061,42.2,1,0
000000055892.jpg,0.835003,0.06131,40.0,4,0
000000470155.jpg,0.396305,0.05998,46.3,8,0
000000056895.jpg,0.397195,0.07796,37.4,11,1
000000351628.jpg,0.483892,0.06176,40.4,5,0
000000513335.jpg,0.885659,0.05982,36.6,1,0
000000506995.jpg,0.574641,0.05889,35.9,4,0
000000042411.jpg,0.53745,0.07333,45.1,5,1
000000535773.jpg,0.501273,0.07198,46.2,4,1
000000258563.jpg,0.855202,0.06414,40.2,3,0
000000067184.jpg,0.475699,0.05926,39.8,17,0
000000287753.jpg,0.503377,0.06746,39.6,25,0
000000107348.jpg,0.80668,0.06741,52.1,2,0
000000466663.jpg,0.578587,0.07184,44.4,2,1
000000566106.jpg,0.460372,0.07295,40.7,1,1
000000100575.jpg,0.789169,0.08928,45.8,18,1
000000166055.jpg,0.843957,0.07205,43.5,2,1
000000170196.jpg,0.780068,0.07671,39.5,5,1
000000182183.jpg,0.665027,0.06271,38.2,2,0
000000448934.jpg,0.559408,0.04909,41.3,26,0
000000160605.jpg,0.894985,0.07644,43.2,3,1
000000383192.jpg,0.632781,0.06624,36.9,3,0
000000562046.jpg,0.903671,0.06433,38.6,2,0
000000308723.jpg,0.607024,0.06194,43.3,11,0
000000549997.jpg,0.903982,0.06233,43.5,2,0
000000225854.jpg,0.819968,0.06314,43.4,2,0
000000514633.jpg,0.849575,0.0728,31.1,4,1
000000032725.jpg,0.642667,0.06049,38.0,4,0
000000167125.jpg,0.535493,0.06297,35.7,2,0
000000082972.jpg,0.740027,0.06138,31.4,2,0
000000411422.jpg,0.551269,0.06712,34.9,5,0
000000391457.jpg,0.767677,0.05634,39.1,5,0
000000344601.jpg,0.505262,0.06115,36.5,2,0
000000164714.jpg,0.859545,0.05257,35.8,7,0
000000136898.jpg,0.554644,0.05917,40.6,4,0
000000473704.jpg,0.582969,0.06284,33.3,5,0
000000049289.jpg,0.0,0.05974,43.0,0,0
000000098833.jpg,0.855502,0.06108,37.6,5,0
000000075589.jpg,0.626098,0.05733,43.0,1,0
000000444733.jpg,0.790561,0.06204,34.4,3,0
000000106858.jpg,0.57499,0.0793,38.7,4,1
000000000953.jpg,0.850001,0.06001,31.3,1,0
000000157836.jpg,0.71035,0.05824,40.0,13,0
000000103824.jpg,0.652896,0.07793,38.2,15,1
000000034939.jpg,0.536704,0.05864,42.9,18,0
000000087185.jpg,0.623062,0.06382,33.3,10,0
000000466127.jpg,0.861329,0.06437,38.0,4,0
000000146285.jpg,0.82351,0.05839,42.3,1,0
000000414911.jpg,0.773559,0.06091,40.0,2,0
000000335114.jpg,0.614146,0.05106,35.8,13,0
000000279598.jpg,0.459294,0.0605,34.4,2,0
000000249578.jpg,0.639541,0.05213,39.3,4,0
000000000090.jpg,0.694309,0.06012,38.1,2,0
000000399482.jpg,0.609279,0.06039,33.3,9,0
000000085240.jpg,0.0,0.05812,39.4,0,0
000000454010.jpg,0.91707,0.06202,37.6,1,0
000000470835.jpg,0.7722,0.05869,40.4,2,0
000000032853.jpg,0.557864,0.05721,36.4,3,0
000000290299.jpg,0.412748,0.05732,35.2,2,0
000000109063.jpg,0.768809,0.06407,27.0,2,0
000000518810.jpg,0.694335,0.06372,41.2,7,0
000000028873.jpg,0.686856,0.05983,31.9,2,0
000000568889.jpg,0.939791,0.05429,33.8,1,0
000000119451.jpg,0.62368,0.07272,52.1,3,1
000000467789.jpg,0.746715,0.06294,44.7,3,0
000000293635.jpg,0.509295,0.04951,43.5,35,0
000000187124.jpg,0.503574,0.06799,32.3,31,0
000000173796.jpg,0.596418,0.05618,42.1,2,0
000000246655.jpg,0.459576,0.08641,44.4,2,1
000000374889.jpg,0.434567,0.07491,45.8,9,1
000000405773.jpg,0.815484,0.0684,41.8,6,0
000000174037.jpg,0.557783,0.06699,35.4,8,0
000000210548.jpg,0.439903,0.06118,37.2,3,0
000000536478.jpg,0.856614,0.06009,31.0,3,0
000000060723.jpg,0.430045,0.06162,38.9,11,0
000000223298.jpg,0.687044,0.08547,39.8,5,1
000000365788.jpg,0.911112,0.06304,39.4,1,0
000000269626.jpg,0.507407,0.07046,42.1,2,1
000000054255.jpg,0.592853,0.06433,40.2,18,0
000000567745.jpg,0.445746,0.05342,40.4,1,0
000000563080.jpg,0.86234,0.06085,31.9,4,0
000000485716.jpg,0.677316,0.06113,42.7,8,0
000000493881.jpg,0.694441,0.05787,34.9,6,0
000000575541.jpg,0.723568,0.05978,36.8,2,0
000000118126.jpg,0.725403,0.05499,40.4,4,0
000000118861.jpg,0.636899,0.06284,34.7,7,0
000000356585.jpg,0.633613,0.05813,40.8,14,0
000000133926.jpg,0.871748,0.07808,38.2,3,1
000000409401.jpg,0.685234,0.05639,38.6,3,0
000000042223.jpg,0.522427,0.0777,37.9,1,1
000000117084.jpg,0.56911,0.06172,27.9,7,0
000000239501.jpg,0.520289,0.06197,38.1,9,0
000000552882.jpg,0.544738,0.05978,39.8,1,0
000000462887.jpg,0.656178,0.05766,40.8,5,0
000000183444.jpg,0.61541,0.05579,36.5,11,0
000000529989.jpg,0.701176,0.05861,40.2,3,0
000000302798.jpg,0.784073,0.05812,40.4,1,0
000000349094.jpg,0.907394,0.06044,36.2,1,0
000000027788.jpg,0.530943,0.07258,35.7,2,1
000000193797.jpg,0.538627,0.06117,35.4,24,0
000000472839.jpg,0.496257,0.0594,35.6,11,0
000000119378.jpg,0.650498,0.05195,26.8,6,0
000000186505.jpg,0.464572,0.06593,38.5,2,0
000000178655.jpg,0.604709,0.06335,29.7,21,0
000000023058.jpg,0.732402,0.06196,34.1,3,0
000000054315.jpg,0.529637,0.06625,40.2,11,0
000000132287.jpg,0.792522,0.06617,38.1,1,0
000000303758.jpg,0.943326,0.06955,38.3,1,1
000000061934.jpg,0.796222,0.05472,36.6,2,0
000000310028.jpg,0.835443,0.0692,38.5,5,0
000000313613.jpg,0.410007,0.06879,39.3,8,0
000000339642.jpg,0.0,0.07066,37.8,0,1
000000314456.jpg,0.601253,0.09177,35.0,4,1
000000540058.jpg,0.93929,0.07046,43.2,1,1
000000263713.jpg,0.583072,0.06185,42.3,9,0
000000143042.jpg,0.705299,0.06038,37.6,6,0
000000244073.jpg,0.480324,0.06064,41.7,10,0
000000095087.jpg,0.906559,0.06682,40.2,1,0
000000372796.jpg,0.641712,0.06738,37.5,8,0
000000187085.jpg,0.621725,0.06723,40.4,9,0
000000138762.jpg,0.453977,0.06369,37.1,7,0
000000192398.jpg,0.611711,0.07118,34.2,10,1
000000326181.jpg,0.444121,0.06166,35.7,7,0
000000561188.jpg,0.531198,0.06252,42.5,2,0
000000063494.jpg,0.792925,0.05855,32.9,2,0
000000348190.jpg,0.528538,0.06513,33.3,7,0
000000088532.jpg,0.879125,0.07035,39.0,2,1
000000034978.jpg,0.528214,0.06313,37.9,4,0
000000201315.jpg,0.718087,0.0626,32.6,3,0
000000569287.jpg,0.396941,0.06289,36.6,4,0
000000322311.jpg,0.524384,0.05903,37.2,5,0
000000437044.jpg,0.547337,0.06369,38.8,9,0
000000510319.jpg,0.642073,0.06632,40.6,4,0
000000102745.jpg,0.611513,0.06613,30.1,18,0
000000219171.jpg,0.705875,0.05478,36.4,1,0
000000107172.jpg,0.529876,0.05536,40.6,12,0
000000190504.jpg,0.373323,0.05899,30.7,2,0
000000563822.jpg,0.765771,0.06194,42.7,5,0
000000002161.jpg,0.531547,0.06157,40.9,5,0
000000094465.jpg,0.496199,0.06096,37.8,2,0
000000188293.jpg,0.867704,0.05669,36.7,1,0
000000231510.jpg,0.485008,0.06409,36.0,2,0
000000233860.jpg,0.882342,0.05933,37.2,2,0
000000001702.jpg,0.389861,0.06136,43.3,4,0
000000057549.jpg,0.641886,0.06649,33.3,6,0
000000269874.jpg,0.486148,0.06635,31.3,18,0
000000057687.jpg,0.778652,0.06004,33.7,2,0
000000145954.jpg,0.412248,0.06365,36.4,11,0
000000365605.jpg,0.728084,0.05932,39.0,7,0
000000500088.jpg,0.585364,0.06293,38.4,6,0
000000261533.jpg,0.764886,0.05965,35.8,5,0
000000364328.jpg,0.547288,0.06055,38.1,16,0
000000060631.jpg,0.8587,0.06885,37.2,2,0
000000390187.jpg,0.643733,0.05884,39.8,4,0
000000357295.jpg,0.880045,0.06067,37.4,2,0
000000248892.jpg,0.728639,0.06318,35.6,3,0
000000024178.jpg,0.492285,0.05958,35.8,6,0
000000452946.jpg,0.664755,0.06254,36.0,2,0
000000443439.jpg,0.921136,0.06124,33.3,2,0
000000006863.jpg,0.542168,0.06075,47.0,7,0
000000099985.jpg,0.626194,0.066,47.2,5,0
000000535243.jpg,0.557117,0.06668,44.4,2,0
000000504062.jpg,0.843919,0.06899,35.1,2,0
000000354512.jpg,0.650897,0.06742,41.3,2,0
000000152013.jpg,0.62289,0.05947,30.7,5,0
000000435511.jpg,0.679108,0.07702,31.5,1,1
000000577069.jpg,0.570285,0.06073,39.6,1,0
000000485443.jpg,0.747026,0.05904,36.5,5,0
000000250514.jpg,0.697743,0.05832,35.6,3,0
000000467444.jpg,0.607768,0.05909,37.5,3,0
000000425952.jpg,0.252979,0.06177,46.2,1,0
000000409278.jpg,0.599987,0.06105,28.1,3,0
000000010279.jpg,0.420016,0.07989,34.7,2,1
000000108522.jpg,0.610007,0.0626,39.2,2,0
000000412265.jpg,0.429539,0.05371,38.2,2,0
000000464005.jpg,0.533071,0.06473,33.7,6,0
000000410529.jpg,0.608186,0.06082,38.4,1,0
000000245058.jpg,0.608838,0.06249,41.7,22,0
000000335990.jpg,0.941115,0.06029,34.7,1,0
000000438733.jpg,0.700304,0.06103,34.8,5,0
000000007186.jpg,0.848964,0.07912,46.7,4,1
000000000748.jpg,0.529411,0.08495,45.8,4,1
000000580642.jpg,0.406183,0.06901,32.5,2,0
000000371413.jpg,0.414346,0.07956,48.4,2,1
000000449547.jpg,0.488083,0.07043,33.6,6,1
000000260003.jpg,0.619411,0.06992,32.1,9,1
000000162268.jpg,0.855651,0.0608,37.8,2,0
000000152008.jpg,0.728629,0.06211,37.5,2,0
000000457158.jpg,0.570659,0.06291,36.5,19,0
000000261513.jpg,0.746849,0.08472,42.6,4,1
000000457642.jpg,0.562349,0.06796,45.6,14,0
000000000275.jpg,0.764628,0.06554,35.6,6,0
000000139677.jpg,0.512218,0.05953,39.2,30,0
000000382425.jpg,0.635474,0.06732,38.0,6,0
000000155950.jpg,0.845773,0.06745,32.3,1,0
000000190278.jpg,0.656059,0.0699,37.5,12,1
000000173582.jpg,0.781464,0.06522,44.1,1,0
000000514400.jpg,0.579697,0.06291,34.0,4,0
000000222718.jpg,0.674918,0.06867,40.9,12,0
000000372195.jpg,0.63163,0.06792,39.1,4,0
000000227505.jpg,0.416235,0.07632,36.8,3,1
000000421872.jpg,0.613951,0.06706,39.6,8,0
000000527454.jpg,0.875411,0.06455,39.6,2,0
000000360235.jpg,0.366466,0.06396,42.5,3,0
000000131340.jpg,0.787857,0.05934,38.8,1,0
000000143790.jpg,0.667568,0.06518,36.3,1,0
000000421175.jpg,0.853685,0.0571,27.2,2,0
000000227162.jpg,0.844028,0.06291,33.3,3,0
000000232174.jpg,0.721765,0.06152,34.4,4,0
000000108771.jpg,0.594038,0.06561,39.2,9,0
000000383820.jpg,0.665373,0.06456,38.4,9,0
000000438245.jpg,0.550744,0.06312,36.2,5,0
000000053782.jpg,0.475195,0.06246,35.5,13,0
000000068415.jpg,0.627167,0.06168,39.6,5,0
000000206655.jpg,0.694075,0.06597,43.0,8,0
000000357986.jpg,0.892434,0.06612,42.5,1,0
000000303663.jpg,0.838294,0.06663,45.2,3,0
000000032771.jpg,0.4693,0.08494,53.5,36,1
000000023271.jpg,0.587129,0.07238,40.5,3,1
000000132852.jpg,0.625809,0.06611,40.0,7,0
000000095252.jpg,0.471219,0.06292,37.1,12,0
000000347979.jpg,0.452199,0.06056,40.4,2,0
000000333481.jpg,0.679078,0.05944,29.8,18,0
000000452940.jpg,0.448997,0.06196,32.3,15,0
000000485072.jpg,0.729018,0.05871,30.2,9,0
000000283975.jpg,0.295226,0.08231,38.6,1,1
000000048702.jpg,0.667325,0.06206,42.3,9,0
