SKMeans_Cluster,Avg. Confidence_CI_Lower,Response Time(s)_CI_Lower,CPU Consumption(%)_CI_Lower,Detection boxes_CI_Lower,Avg. Confidence_CI_Upper,Response Time(s)_CI_Upper,CPU Consumption(%)_CI_Upper,Detection boxes_CI_Upper,Avg. Confidence_nano_CI_Lower,Avg. Confidence_nano_CI_Upper,Response Time(s)_nano_CI_Lower,Response Time(s)_nano_CI_Upper,CPU Consumption(%)_nano_CI_Lower,CPU Consumption(%)_nano_CI_Upper,Detection boxes_nano_CI_Lower,Detection boxes_nano_CI_Upper,Avg. Confidence_small_CI_Lower,Avg. Confidence_small_CI_Upper,Response Time(s)_small_CI_Lower,Response Time(s)_small_CI_Upper,CPU Consumption(%)_small_CI_Lower,CPU Consumption(%)_small_CI_Upper,Detection boxes_small_CI_Lower,Detection boxes_small_CI_Upper,Avg. Confidence_large_CI_Lower,Avg. Confidence_large_CI_Upper,Response Time(s)_large_CI_Lower,Response Time(s)_large_CI_Upper,CPU Consumption(%)_large_CI_Lower,CPU Consumption(%)_large_CI_Upper,Detection boxes_large_CI_Lower,Detection boxes_large_CI_Upper,Avg. Confidence_xlarge_CI_Lower,Avg. Confidence_xlarge_CI_Upper,Response Time(s)_xlarge_CI_Lower,Response Time(s)_xlarge_CI_Upper,CPU Consumption(%)_xlarge_CI_Lower,CPU Consumption(%)_xlarge_CI_Upper,Detection boxes_xlarge_CI_Lower,Detection boxes_xlarge_CI_Upper
1,0.6205137466412793,0.11890053479303891,43.34546841922886,6.0254553415354435,0.6207677973949095,0.11890908254447954,43.34888627057912,6.033444215333094,0.4769171660997104,0.47722232896122024,0.0320493735871414,0.0320526463537744,31.309365427509263,31.31670085757198,4.081814271248991,4.087498874984393,0.5730954171071875,0.5733606597484254,0.06359180896509901,0.06359987124169568,40.039092972782626,40.04490351909328,5.316658084122831,5.323713038476874,0.649842437681311,0.6500919252710522,0.23159749216598505,0.23161515231333543,48.32438915117973,48.326963322970926,6.366791616379063,6.375222785393462,0.6669555972854067,0.6671999725077988,0.40743655758712266,0.4074763615413855,50.96885873369802,50.971747802491045,6.5549755294134515,6.5636544558155
0,0.6273994313696699,0.1545745407524717,44.89351706780307,5.6860170325827175,0.6282754409490224,0.1546128817875351,44.90716389917005,5.714732031087695,0.4669424970355541,0.46799958059468094,0.03965153553789765,0.03966810354960661,32.48956665293788,32.51554059936038,3.8765246153293367,3.897394349600864,0.5703527583298074,0.5712688085751978,0.08005793160312229,0.08009508167573369,41.62515217802141,41.64600887066773,5.049155238196519,5.07478075090801,0.6607681988270464,0.6616195022284526,0.30373608188872264,0.30382476931999364,49.25989084513075,49.26779046232584,6.000600213105569,6.031405234630215,0.6807572362468838,0.6815760752955063,0.5393507181959767,0.5395513723726306,51.66936287229603,51.68106273206215,6.156065062343832,6.187142292099478
