SKMeans_Cluster,Avg. Confidence_CI_Lower,Response Time(s)_CI_Lower,CPU Consumption(%)_CI_Lower,Detection boxes_CI_Lower,Avg. Confidence_CI_Upper,Response Time(s)_CI_Upper,CPU Consumption(%)_CI_Upper,Detection boxes_CI_Upper,Avg. Confidence_nano_CI_Lower,Avg. Confidence_nano_CI_Upper,Response Time(s)_nano_CI_Lower,Response Time(s)_nano_CI_Upper,CPU Consumption(%)_nano_CI_Lower,CPU Consumption(%)_nano_CI_Upper,Detection boxes_nano_CI_Lower,Detection boxes_nano_CI_Upper,Avg. Confidence_small_CI_Lower,Avg. Confidence_small_CI_Upper,Response Time(s)_small_CI_Lower,Response Time(s)_small_CI_Upper,CPU Consumption(%)_small_CI_Lower,CPU Consumption(%)_small_CI_Upper,Detection boxes_small_CI_Lower,Detection boxes_small_CI_Upper,Avg. Confidence_medium_CI_Lower,Avg. Confidence_medium_CI_Upper,Response Time(s)_medium_CI_Lower,Response Time(s)_medium_CI_Upper,CPU Consumption(%)_medium_CI_Lower,CPU Consumption(%)_medium_CI_Upper,Detection boxes_medium_CI_Lower,Detection boxes_medium_CI_Upper,Avg. Confidence_xlarge_CI_Lower,Avg. Confidence_xlarge_CI_Upper,Response Time(s)_xlarge_CI_Lower,Response Time(s)_xlarge_CI_Upper,CPU Consumption(%)_xlarge_CI_Lower,CPU Consumption(%)_xlarge_CI_Upper,Detection boxes_xlarge_CI_Lower,Detection boxes_xlarge_CI_Upper
0,0.6501151670278831,0.2314933174918851,48.30967356810494,6.3751549959090665,0.6503644624648639,0.23151073036915162,48.31219652336692,6.383599508387339,0.477302786500562,0.4776078110232298,0.03204927989972872,0.03205255877716309,31.30651177479814,31.313852264747283,4.087517104227293,4.093209126947058,0.5734689658823673,0.5737339643587858,0.0635827679301317,0.06359082672938968,40.03077470996364,40.036586465311245,5.323618455288973,5.33068257030467,0.6206493459827155,0.6209034673315227,0.11893205010542156,0.11894075918959833,43.349542862056225,43.352998023095765,6.033558644399282,6.041559160275947,0.6671712728130209,0.6674153748817032,0.4073666424177188,0.4074063724580087,50.96588028577701,50.968768148113774,6.565111088437763,6.57380603250837
1,0.6566545620334848,0.30438556476137596,49.461909248052926,5.883408284262257,0.6575212321138412,0.30446490277982813,49.472365894900314,5.913429926299465,0.4614395136291506,0.46250644533485885,0.03956067556082273,0.0395773331845523,32.516822857717784,32.5425111483367,3.796037172471936,3.8164754410497594,0.5649359439255646,0.56586869246865,0.07999018683035722,0.08002705501289875,41.72708740422537,41.74771918844196,4.951126452728645,4.976219662306673,0.6253380084780609,0.626212427445249,0.15367979246741392,0.1537231338696194,44.81610199296868,44.827759426472966,5.572260301616099,5.600292675175021,0.6774374882673785,0.6782773829065197,0.5387715253511989,0.538971172260641,51.70420878561394,51.71590557698276,6.013530536769936,6.0436507615818975
