SKMeans_Cluster,Avg. Confidence_CI_Lower,Response Time(s)_CI_Lower,CPU Consumption(%)_CI_Lower,Detection boxes_CI_Lower,Avg. Confidence_CI_Upper,Response Time(s)_CI_Upper,CPU Consumption(%)_CI_Upper,Detection boxes_CI_Upper,Avg. Confidence_nano_CI_Lower,Avg. Confidence_nano_CI_Upper,Response Time(s)_nano_CI_Lower,Response Time(s)_nano_CI_Upper,CPU Consumption(%)_nano_CI_Lower,CPU Consumption(%)_nano_CI_Upper,Detection boxes_nano_CI_Lower,Detection boxes_nano_CI_Upper,Avg. Confidence_medium_CI_Lower,Avg. Confidence_medium_CI_Upper,Response Time(s)_medium_CI_Lower,Response Time(s)_medium_CI_Upper,CPU Consumption(%)_medium_CI_Lower,CPU Consumption(%)_medium_CI_Upper,Detection boxes_medium_CI_Lower,Detection boxes_medium_CI_Upper,Avg. Confidence_large_CI_Lower,Avg. Confidence_large_CI_Upper,Response Time(s)_large_CI_Lower,Response Time(s)_large_CI_Upper,CPU Consumption(%)_large_CI_Lower,CPU Consumption(%)_large_CI_Upper,Detection boxes_large_CI_Lower,Detection boxes_large_CI_Upper,Avg. Confidence_xlarge_CI_Lower,Avg. Confidence_xlarge_CI_Upper,Response Time(s)_xlarge_CI_Lower,Response Time(s)_xlarge_CI_Upper,CPU Consumption(%)_xlarge_CI_Lower,CPU Consumption(%)_xlarge_CI_Upper,Detection boxes_xlarge_CI_Lower,Detection boxes_xlarge_CI_Upper
0,0.5744940451076593,0.06154575490856185,39.36184223906876,5.297628140834086,0.574782223769753,0.06155118502076678,39.36760054429629,5.30525307688812,0.4789414696276385,0.47927280854577814,0.032012387843129125,0.03201604760128511,31.292737162806525,31.300744761629453,4.064991227378967,4.0711327193456865,0.6210865653822597,0.621362282837365,0.11846117536077165,0.11847089531060641,43.317901408747524,43.32168543550362,6.007939198235626,6.016578333702402,0.6502354294899185,0.6505059355549306,0.23055190215179955,0.2305715330208017,48.27664553468051,48.279413176925914,6.349252259033863,6.358385686059913,0.6677589287688739,0.6680235392930995,0.4060119094948657,0.4060569646557188,50.98765540141166,50.99082244582944,6.532660536070835,6.542033674312422
1,0.56672994900794,0.07664451207701556,43.15909328089968,5.3053874885572085,0.5672771758469413,0.07666357235570212,43.172368460525135,5.320470031231709,0.4658677525486349,0.46649927964133875,0.03454677946177065,0.03455801842741141,31.73751372742497,31.752512657799304,4.081706569511593,4.093913483258855,0.6203419872822131,0.6208686421636971,0.13164999057064872,0.13169224478555183,43.93144618379169,43.93844299826637,5.985698132255165,6.002692369064095,0.6516214460512847,0.6521393915212746,0.25799099315690016,0.25807787227845597,48.7987802883574,48.80419596494075,6.3187572623053425,6.336651708670911,0.6680325053353522,0.6685404196250699,0.45380917453780734,0.4539764212405567,51.112226628515174,51.118338015284294,6.515163887762473,6.5337015475937275
